車種名,モデル,グレード,支払総額,年式,走行距離,修復歴,ミッション,排気量,取得日時,取得日,取得時刻,ソースURL,車両URL
S2000,情報なし,2.2 タイプS 最終型 6MT リアスポイラー　バックカメラ　デジタルインナーミラー　純正17インチアルミ　ETC　HIDヘッドライト　革巻きステアリング　ブラック/イエローファブリックシート　リモコンキー,654.9万円,2008(H20),4.1万km,なし,フロア6MT,2200CC,2025-08-16T23:36:37.740997,2025-08-16,23:36:37,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=HO_S013&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6469387861/index.html
S2000,情報なし,2.2 6速MT フルノーマル 純正ナビ 黒本革,477.4万円,2006(H18),5.4万km,なし,フロア6MT,2200CC,2025-08-16T23:36:37.743898,2025-08-16,23:36:37,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=HO_S013&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6435761912/index.html
S2000,情報なし,2.0 禁煙車　フロア6速MT　HIDヘッドライト　黒革シート　純正16インチBBS製オプションAW　純正革巻ステアリング　バックカメラ　BLITZ車高調　ETC　KENWOOD製ディスプレイオーディオ,404.9万円,2000(H12),5.1万km,なし,フロア6MT,2000CC,2025-08-16T23:36:37.746625,2025-08-16,23:36:37,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=HO_S013&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6430683055/index.html
S2000,情報なし,2.2 タイプS 後期型専用FエアロRスポ純ナビ電動オープン,617.2万円,2008(H20),3.7万km,なし,フロア6MT,2200CC,2025-08-16T23:36:37.749345,2025-08-16,23:36:37,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=HO_S013&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6372982578/index.html
S2000,情報なし,2.0 ユーザー様買取車　WORKマイスター,225万円,2000(H12),15.1万km,なし,フロア6MT,2000CC,2025-08-16T23:36:37.751949,2025-08-16,23:36:37,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=HO_S013&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6392536963/index.html
S2000,情報なし,2.0 LSD　ロールバー　サーキット仕様車,265万円,1999(H11),11.3万km,あり,フロア6MT,2000CC,2025-08-16T23:36:37.754554,2025-08-16,23:36:37,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=HO_S013&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6481956727/index.html
S2000,情報なし,2.0 オプションBBSホイール　走行33000km,344万円,2000(H12),3.3万km,あり,フロア6MT,2000CC,2025-08-16T23:36:37.757167,2025-08-16,23:36:37,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=HO_S013&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6151236830/index.html
S2000,情報なし,2.2 タイプV AP2 タイプSエアロ ガラススクリーン OP革,469.8万円,2007(H19),5.9万km,なし,フロア6MT,2200CC,2025-08-16T23:36:37.759925,2025-08-16,23:36:37,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=HO_S013&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6453945264/index.html
S2000,情報なし,2.0 タイプV オーリンズ車高調　イングスバンパー,265万円,2003(H15),13.8万km,あり,フロア6MT,2000CC,2025-08-16T23:36:37.762529,2025-08-16,23:36:37,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=HO_S013&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6407185471/index.html
S2000,情報なし,2.0 RAYS　CE28SL　アルボー車高調,255万円,1999(H11),15.9万km,あり,フロア6MT,2000CC,2025-08-16T23:36:37.765107,2025-08-16,23:36:37,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=HO_S013&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6449260471/index.html
S2000,情報なし,2.0 ETC TEIN車高調 MOMOステ 社外テール,355.2万円,2000(H12),6.9万km,なし,フロア6MT,2000CC,2025-08-16T23:36:37.767832,2025-08-16,23:36:37,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=HO_S013&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6393262107/index.html
S2000,情報なし,2.2 BBS RG-R17インチAW 青レザーシート,520.8万円,2006(H18),3.2万km,なし,フロア6MT,2200CC,2025-08-16T23:36:37.770433,2025-08-16,23:36:37,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=HO_S013&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6004755045/index.html
S2000,情報なし,2.0 無限ハードトップ　レカロ　RAYS,297万円,1999(H11),12万km,あり,フロア6MT,2000CC,2025-08-16T23:36:37.773049,2025-08-16,23:36:37,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=HO_S013&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6343191134/index.html
S2000,情報なし,2.2 後期/タイプS/BBS18AW/RECARO/TEIN車高調,359万円,2008(H20),11.4万km,あり,フロア6MT,2200CC,2025-08-16T23:36:37.775743,2025-08-16,23:36:37,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=HO_S013&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6459587565/index.html
S2000,情報なし,2.0 タイプV ガラス幌交換済　車高調,248万円,2002(H14),15.4万km,あり,フロア6MT,2000CC,2025-08-16T23:36:37.778328,2025-08-16,23:36:37,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=HO_S013&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6411933538/index.html
S2000,情報なし,2.2 タイプS 純正エアロ 純正17インチAW 黒幌,660.8万円,2009(H21),2.2万km,なし,フロア6MT,2200CC,2025-08-16T23:36:37.780960,2025-08-16,23:36:37,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=HO_S013&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6432251931/index.html
S2000,情報なし,2.0 100系 ADVANRGIII17AW フジツボマフラー,485.8万円,1999(H11),4.4万km,なし,フロア6MT,2000CC,2025-08-16T23:36:37.783645,2025-08-16,23:36:37,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=HO_S013&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6353264483/index.html
